model,interval,ticker,window,MAE,RMSE,MAPE,sMAPE,error_volatility,directional_accuracy
chronos,1H,IONQ,58,3.1071015624999996,4.073913089782724,13.280725741278815,14.889678935755013,2.7482405534216263,44.881889763779526
chronos,1H,IONQ,59,1.9391470546875003,2.345045131609656,7.936386208266441,8.278528146688616,2.0545799615315437,49.60629921259843
chronos,1H,IONQ,6,1.2721488046875,1.4781879278531602,7.276615326783179,7.300809578927477,1.4244730545503157,53.54330708661418
chronos,1H,IONQ,60,2.7738005859375,3.2016092391307045,12.63701826603308,11.620839624399387,1.5988533483530842,51.96850393700787
chronos,1H,IONQ,7,2.0055963515625,2.2597887645625563,14.229253101021017,13.004443389163695,1.0775619072868705,45.66929133858268
chronos,1H,IONQ,8,0.6776965976562501,0.8388116941964863,4.402486272767144,4.518590802604358,0.7287602862040833,49.60629921259843
chronos,1H,IONQ,9,1.5720367890625,1.852751149470681,8.44589140761938,8.954998962283923,0.9805035215127961,39.37007874015748
chronos,1H,MSTR,1,0.8450771171875001,1.1283669037999433,2.9080062091973127,2.9780464307213936,0.8797364524036831,50.39370078740157
chronos,1H,MSTR,10,1.2950587656250006,1.4766071688740232,3.9180002690668827,3.819306688439197,0.7116360236627601,44.881889763779526
chronos,1H,MSTR,11,0.6281438046874999,0.7925548512186562,1.9348252866689015,1.9317536063317244,0.7796638202276909,58.26771653543307
chronos,1H,MSTR,12,0.7402019296875002,0.898178197499584,2.201118847993427,2.2309715557294663,0.7283869217537883,51.96850393700787
chronos,1H,MSTR,13,4.5428706328125,5.811578445052806,11.041644494180435,12.089066679705967,3.9288098949620474,48.031496062992126
chronos,1H,MSTR,14,3.9544076249999995,4.714343146006727,8.789476505251764,9.363015103309172,2.59227902662135,47.24409448818898
chronos,1H,MSTR,15,1.8979220234375003,2.107427480447372,3.8035134863939133,3.8913109348336814,1.1558833250187448,52.75590551181102
chronos,1H,MSTR,16,1.852656015625,2.1001405615675726,3.653697809703761,3.736895736108023,1.3281344120796872,51.96850393700787
chronos,1H,MSTR,17,3.9864459296874992,4.267056490158957,6.98127864847742,7.269308453875359,1.5218475416038377,47.24409448818898
chronos,1H,MSTR,18,2.3391188515625,2.694490547914405,4.021710547700945,3.93110625355882,2.0074966841164423,54.330708661417326
chronos,1H,MSTR,19,2.5043755937499994,3.2913037937421397,3.736185527501172,3.855885201753653,2.37375211543465,60.629921259842526
chronos,1H,MSTR,2,2.945114765625,3.323664335993078,9.167980664814543,9.725978958526554,1.5404686415665567,44.09448818897638
chronos,1H,MSTR,20,11.8546775703125,13.061038501194519,23.442211870278083,20.453426993657914,5.489332469279501,46.45669291338583
chronos,1H,MSTR,21,2.1086440703125,2.557327684233468,4.503597349431191,4.3852113992382895,2.2589532799472414,49.60629921259843
chronos,1H,MSTR,22,3.804506265625,5.100596868248138,6.688857269254264,6.891150848338226,5.049215743115838,55.90551181102362
chronos,1H,MSTR,23,8.467575289062498,10.409127029850927,12.102132045156873,11.104421041914984,7.211720524144866,50.39370078740157
chronos,1H,MSTR,24,32.723380554687495,37.489840832465475,30.490212929766702,37.50076125893018,18.296740506721886,40.94488188976378
chronos,1H,MSTR,25,34.065119625,38.88969311688091,20.9319953535451,24.083120781926027,18.76101957942624,45.66929133858268
chronos,1H,MSTR,26,16.755209921875,20.207069704876016,9.764986071264836,10.127367739728033,18.249663895248347,49.60629921259843
chronos,1H,MSTR,27,54.197140234375,55.995301889733035,34.63636007641803,29.176083433686905,14.076356919950218,43.30708661417323
chronos,1H,MSTR,28,12.593282023437501,15.216750177948416,9.746791551190753,9.161110364238317,13.338308935753279,48.818897637795274
chronos,1H,MSTR,29,5.116577953125001,6.928262260837478,4.157368695939273,4.09885610129242,6.914354620321736,49.60629921259843
chronos,1H,MSTR,3,5.3960323046875,6.121813008047798,14.516137261356354,15.973245794775703,2.906520763714077,44.09448818897638
chronos,1H,MSTR,30,17.856026031250003,20.333989252784324,14.311781223833265,15.742108325136684,10.363514224894342,57.48031496062992
chronos,1H,MSTR,31,13.820501296875001,16.248282961008563,9.0894182151914,9.526530344334477,13.28915914870623,48.031496062992126
chronos,1H,MSTR,32,14.557478125000001,16.747185186758767,9.180406376073082,8.646289677287733,8.298685789839782,53.54330708661418
chronos,1H,MSTR,33,6.9850125,8.238114788844763,4.215391895427268,4.322365722701853,6.422017149547728,52.75590551181102
chronos,1H,MSTR,34,25.729759921874997,27.67434196829666,17.693751042056082,16.038054575512657,10.190616161003257,49.60629921259843
chronos,1H,MSTR,35,7.408178328125,9.38209994591692,5.57848342445338,5.352770033490091,7.69101431754067,46.45669291338583
chronos,1H,MSTR,36,12.51606953125,17.73210143887263,8.024492742529858,8.65781031113677,14.86409885976069,52.75590551181102
chronos,1H,MSTR,37,7.782571640625,8.977385180345658,4.50758413432062,4.611200453602432,7.4453499907672,53.54330708661418
chronos,1H,MSTR,38,37.440275234375,41.823625772224325,26.82154726355917,22.787358986731977,18.639781734486927,44.09448818897638
chronos,1H,MSTR,39,4.313777578125,5.186938428562075,3.2195863380587872,3.2729258771554455,4.727440270797799,51.96850393700787
chronos,1H,MSTR,4,1.2551908046874996,1.4634780597616401,2.8582925124459804,2.8087206493259966,1.0037438811366335,48.818897637795274
chronos,1H,MSTR,40,6.382941484374999,7.785784112220319,4.657408629038597,4.5051078454376245,5.5275926773478625,53.54330708661418
chronos,1H,MSTR,41,10.332100390624998,12.289930528059626,8.500297307502455,8.020105291920583,8.066805174492998,49.60629921259843
chronos,1H,MSTR,42,8.0261510234375,9.745980270214964,5.838706327679151,6.092157254828193,5.821891625533433,42.51968503937008
chronos,1H,MSTR,43,14.461612812499997,18.46312269607404,8.709080909776363,9.353402771612396,11.490023246179502,48.818897637795274
chronos,1H,MSTR,44,14.114339374999998,17.702230746863602,7.575241963881297,8.030104643274736,12.537406736073814,51.96850393700787
chronos,1H,MSTR,45,10.0854678125,13.438420829442954,4.727293892219239,4.921389853720248,10.39122652968868,59.055118110236215
chronos,1H,MSTR,46,13.538155625,16.302339018615694,5.473454488595345,5.670227426055709,11.84759587021285,48.818897637795274
chronos,1H,MSTR,47,26.706986796875,37.83901329770569,8.917680723446662,9.492518192836604,34.02149637414594,44.09448818897638
chronos,1H,MSTR,48,38.03814679687501,43.51002641001051,9.775755958963542,9.480674395537259,41.202329727774156,54.330708661417326
chronos,1H,MSTR,49,74.655128046875,78.4009239774913,19.420172390037223,17.527034188612394,24.78398339592419,48.818897637795274
chronos,1H,MSTR,5,4.754746976562501,5.091634842376271,10.923335428653028,10.280486858144354,1.8212980417739948,52.75590551181102
chronos,1H,MSTR,50,16.474761484375,19.703663883366993,4.121135047722869,4.167460419045943,18.80801898021271,53.54330708661418
chronos,1H,MSTR,51,61.50000703124999,66.22802660783788,18.56858649204266,16.726865980213432,24.734021351406874,52.75590551181102
chronos,1H,MSTR,52,22.722688515624995,27.24626973938492,6.735074452215637,6.941854678033871,24.701026211161896,55.118110236220474
chronos,1H,MSTR,53,26.417450312499994,30.898794080529864,6.997537443514168,7.287065929189423,22.10552200958185,48.031496062992126
chronos,1H,MSTR,54,30.32742953125,32.53114336495861,8.979098504815232,8.533998477074118,11.769549976891891,51.181102362204726
chronos,1H,MSTR,55,5.985408125000001,7.205237671306808,1.8084355933385095,1.815212535521505,7.11603440349125,58.26771653543307
chronos,1H,MSTR,56,59.02506140625,67.53253770383236,22.441126381849667,19.472864220128443,32.824337923454266,49.60629921259843
chronos,1H,MSTR,57,22.439654453125,26.51711827015972,7.956602322672373,8.297505093258392,21.893933256488804,49.60629921259843
chronos,1H,MSTR,58,29.873798281249996,33.74062499125755,9.889825307177247,10.536825190427345,15.74116240277985,41.732283464566926
chronos,1H,MSTR,59,42.7310934375,50.50716608097753,14.276949361093912,12.962148767155584,27.041497741535107,43.30708661417323
chronos,1H,MSTR,6,4.84811615625,5.4107374672630835,12.64938695458817,11.71820988013664,2.5053311725567364,49.60629921259843
chronos,1H,MSTR,60,15.053825156250003,19.263684436576632,5.652545177020266,5.436868456127445,17.950275234201975,55.90551181102362
chronos,1H,MSTR,7,2.8189406562499997,3.697429138473813,8.281267380987806,7.72066517760428,2.49417993167821,48.818897637795274
chronos,1H,MSTR,8,2.249591023437501,2.754533349899281,6.214361402484688,6.508407471668963,1.6082146631907874,53.54330708661418
chronos,1H,MSTR,9,0.34460703906250023,0.43631758271526494,0.9806884985015397,0.9853494840090831,0.39328786417074074,55.90551181102362
chronos,1H,MU,1,1.9046679453124997,2.3212290816286028,2.866493985184714,2.8061864766607316,1.3539569604634187,57.48031496062992
chronos,1H,MU,10,0.7153764531250009,0.8568027796301791,1.0092782693686697,1.0141490282235106,0.7405913068602413,51.181102362204726
chronos,1H,MU,11,1.270960335937501,1.7512947502942764,1.9070063334592353,1.8745621741145664,1.4325920118998863,51.96850393700787
chronos,1H,MU,12,1.5448235078125,1.8636807653103087,2.21854489981429,2.254015476827064,1.2187717414207335,46.45669291338583
chronos,1H,MU,13,1.1906059531250006,1.4441724080531926,1.7538175384540264,1.7312659212582282,0.8204023764194822,43.30708661417323
chronos,1H,MU,14,1.2915866874999997,1.5535266094402709,1.9218238867086987,1.9238993848049404,1.5500762442890346,45.66929133858268
chronos,1H,MU,15,2.5724868750000014,2.984917595459369,3.4714448171030954,3.5529692391272767,1.630945925422296,44.881889763779526
chronos,1H,MU,16,1.6662356093750008,2.0938800850067434,2.1632336423740215,2.1270762530242533,1.3143080080407874,47.24409448818898
chronos,1H,MU,17,2.4577730781249993,2.8401279356016667,3.3055678745692103,3.2337814906140765,1.4812678348672932,45.66929133858268
chronos,1H,MU,18,5.974341625,6.733846308122426,7.409671277300764,7.771976710523291,3.1239249432432477,42.51968503937008
chronos,1H,MU,19,3.714407156250001,4.07974220457659,4.321636357117237,4.431454238972311,2.2428513078898167,48.818897637795274
chronos,1H,MU,2,1.6885090468750001,1.9374947942531235,2.5465690812407873,2.5071492500232133,1.316288790378464,48.818897637795274
chronos,1H,MU,20,1.0938181015625,1.3650045820985504,1.3083522526156859,1.320224620885484,1.0897000719176106,53.54330708661418
chronos,1H,MU,21,3.6991842265624983,4.211351280849738,4.219660021959797,4.336908943848332,2.0921717635548327,41.732283464566926
chronos,1H,MU,22,4.598714898437499,5.225980490101273,5.34603396913134,5.167152043704045,2.4824772639055777,55.118110236220474
chronos,1H,MU,23,2.6647891953125,3.9083557623105625,3.252914901443038,3.1454472668678646,3.027328787589893,52.75590551181102
chronos,1H,MU,24,6.6577124921875,7.885351933785753,7.48381472604697,7.89202845125056,4.274482663951806,39.37007874015748
chronos,1H,MU,25,7.0631286328125,7.544516517802748,7.293814326459226,7.607987721695983,2.651781175689789,49.60629921259843
chronos,1H,MU,26,6.729664171875001,7.363797015068527,6.711048497598382,6.701057756893239,7.288368818015615,51.181102362204726
chronos,1H,MU,27,9.199593828125,9.982737334112754,7.507250557874546,7.848944010875355,3.935227154228529,48.818897637795274
chronos,1H,MU,28,18.255621015625003,19.993186032668323,14.817074085205507,13.614989327579696,8.152287352072081,46.45669291338583
chronos,1H,MU,29,8.057961101562501,9.39439557940724,7.288395738136481,6.94058830081353,4.849696051434372,48.818897637795274
chronos,1H,MU,3,2.9242867109375,3.3223617496905544,4.636754915299098,4.525672898397481,2.6983028823109434,43.30708661417323
chronos,1H,MU,30,2.1048251640625,2.8010425225036766,1.8230056386535494,1.8447338659291657,2.5286054578626302,53.54330708661418
chronos,1H,MU,31,2.1322692578124998,2.5089491998425966,1.7560753184125069,1.744358255910573,2.2921251221852192,50.39370078740157
chronos,1H,MU,32,7.443345625000001,7.908092002892511,5.795827672572212,5.612156412132599,2.671053169258496,53.54330708661418
chronos,1H,MU,33,6.2676197656250014,6.89362988438585,4.9165360233920845,4.773095215535221,2.87037897435939,54.330708661417326
chronos,1H,MU,34,5.673714609374998,7.3367513697953886,3.8814509820960637,4.00372010267228,5.151834041769614,40.94488188976378
chronos,1H,MU,35,25.632039453125003,27.473333352570286,18.787969150468648,16.939195125595568,9.896436615911172,50.39370078740157
chronos,1H,MU,36,1.6208149218750012,1.9671783979489608,1.2173847141540497,1.218515551533466,1.9557729567815332,55.90551181102362
chronos,1H,MU,37,11.283864375,13.281643652375953,9.618040838888724,9.01083951220808,7.696441663626876,48.818897637795274
chronos,1H,MU,38,4.5522309609375,5.774295358866601,4.351602238617298,4.19951368841879,3.649885943901801,49.60629921259843
chronos,1H,MU,39,4.4027013984375,5.280705063621528,4.891235812435222,4.73696473896623,4.018084252379977,49.60629921259843
chronos,1H,MU,4,2.5325736015624996,2.7328979302373257,3.9462674618883913,4.038581838955799,1.0653536670050558,44.881889763779526
chronos,1H,MU,40,11.40378446875,11.964378989200053,10.680144682586523,11.343214324151683,3.6194011089554503,48.818897637795274
chronos,1H,MU,41,9.838780515624999,11.177551209335704,10.56787333347303,9.87950798319624,5.304342466572077,48.031496062992126
chronos,1H,MU,42,1.7524655468749981,2.0229183163074604,2.0098206849072224,1.9870931173739892,1.5380486083843397,51.96850393700787
chronos,1H,MU,43,6.254524328125001,8.396533715504491,6.573858022163516,6.962770865208754,5.602026763993202,43.30708661417323
chronos,1H,MU,44,7.74704603125,8.681944434909243,7.599976266773748,7.251581868654741,4.076549044559118,44.881889763779526
chronos,1H,MU,45,3.190319249999999,3.5970057550208834,3.065296044920164,3.008335644602688,2.1038624807449757,50.39370078740157
chronos,1H,MU,46,3.4370607500000006,4.00469005678126,3.2002776819804915,3.1323570529114755,2.3015444342708586,50.39370078740157
chronos,1H,MU,47,3.875540960937499,4.629864132172565,3.732971279230984,3.685441525352225,4.244777709605924,49.60629921259843
chronos,1H,MU,48,7.604593124999999,8.583430825253368,7.5808764997302545,7.2277091225667,4.044791694019653,48.818897637795274
chronos,1H,MU,49,3.749830124999999,4.719508936161532,3.6667107038946862,3.7750084060057905,2.8657527165041734,48.818897637795274
chronos,1H,MU,5,1.7517018984374984,2.8351710765928333,2.504463256519298,2.586695064732965,2.323794931485736,47.24409448818898
chronos,1H,MU,50,1.9398380312500003,2.221577340165974,1.9230357716749538,1.9089155348984685,1.9178127585019913,52.75590551181102
chronos,1H,MU,51,9.010762960937498,9.649133713121131,9.449843702761413,9.222679286518678,9.495756632248725,47.24409448818898
chronos,1H,MU,52,5.357300140625,6.256322213628726,5.9955062558629075,5.817404637910196,5.376180499764171,47.24409448818898
chronos,1H,MU,53,3.6697397031250008,4.402277002907893,3.6843738102973327,3.625381457539277,4.109674384144645,52.75590551181102
chronos,1H,MU,54,15.676941773437498,18.308911937886233,16.98868207228492,15.199647527323238,9.559024503764794,37.79527559055118
chronos,1H,MU,55,1.959748671875,2.2274701524136917,2.103638036082008,2.1170448813334892,2.109804093019236,48.818897637795274
chronos,1H,MU,56,5.843192343750001,7.036618226390558,5.703463936626125,5.93618758607073,4.64946535770153,48.818897637795274
chronos,1H,MU,57,1.8264425703125007,2.2579387898058414,1.9493951905578684,1.9533386915255593,2.2563478666460157,48.818897637795274
chronos,1H,MU,58,6.6911322421875,7.766073882731864,6.804567383240478,7.04772958410447,6.536288650125318,48.031496062992126
chronos,1H,MU,59,8.597090757812502,9.935233413956285,9.271199383063484,8.726512228894483,5.460809331429023,48.818897637795274
chronos,1H,MU,6,3.0924760624999985,3.609665038382964,4.503054764682914,4.368287884919867,1.8678028696512428,54.330708661417326
chronos,1H,MU,60,14.3416319609375,18.95925434028341,21.163220718173257,17.793118584466562,12.496333686984704,48.031496062992126
chronos,1H,MU,7,3.3219165546874994,3.7134021403028203,5.139205588900805,4.978178486804355,1.6595860505857172,45.66929133858268
chronos,1H,MU,8,2.2421734531249995,2.59192210325249,3.4318584333061652,3.5113804059484552,1.3002762765775309,51.96850393700787
chronos,1H,MU,9,3.916253609375,4.082150931358983,5.588435254799299,5.763138624046532,1.1519174855224226,44.881889763779526
chronos,1H,NVDA,1,0.9573486015625001,1.1409722328005136,2.4752053374580676,2.432621511883433,0.6939604560036279,50.39370078740157
chronos,1H,NVDA,10,1.2669599062499999,1.5763068576888628,2.916810378320796,2.85812437497407,1.3133314773847946,47.24409448818898
chronos,1H,NVDA,11,1.6412136406249997,2.0322170602845806,3.7945820041714082,3.902709109889077,1.442213265137274,44.881889763779526
chronos,1H,NVDA,12,1.0063153203124997,1.2039002604501587,2.2556876897171594,2.2289050366171543,1.0314062750367707,48.818897637795274
chronos,1H,NVDA,13,3.8321477109375,4.333677869300597,8.96720848990437,8.473911311325837,2.0293664092612915,40.94488188976378
chronos,1H,NVDA,14,1.8365098437500005,2.1502925305266936,4.490500398388184,4.357045619551071,1.3080128679436795,51.181102362204726
chronos,1H,NVDA,15,4.7096769296875,5.151139477988054,9.990617362776016,10.617254787875563,2.086427841948138,41.732283464566926
chronos,1H,NVDA,16,1.7504281953124998,2.1090739694747755,3.5926331314366844,3.500592357138065,1.1950476084736708,51.181102362204726
chronos,1H,NVDA,17,2.9471669843749995,3.5761931995101532,6.384224453994033,6.096368138258907,2.0277341108503886,42.51968503937008
chronos,1H,NVDA,18,1.6763627499999998,2.0369742118324434,3.43726146041502,3.5255270920063544,1.1799556818150554,50.39370078740157
chronos,1H,NVDA,19,0.9918511640625003,1.1540457354911484,2.0086007210013563,2.036040515520443,0.6300668373515076,46.45669291338583
chronos,1H,NVDA,2,0.9828814140625,1.1756414618711717,2.3117502602574875,2.308869732812105,1.17170693171983,44.09448818897638
chronos,1H,NVDA,20,2.8777804140624994,3.5875557259032975,5.420692915234745,5.635496213034353,2.8920371555785653,48.818897637795274
chronos,1H,NVDA,21,3.0493302265624997,3.5343565563853114,5.104078764317508,5.281900982414543,1.792400808144048,45.66929133858268
chronos,1H,NVDA,22,1.6717113906249992,2.0846442415324877,2.572764032433765,2.58675800829271,2.0846301443019364,48.031496062992126
chronos,1H,NVDA,23,3.686883953125,3.9368394041455885,5.101069630277001,5.252682307820925,1.3804315304363213,47.24409448818898
chronos,1H,NVDA,24,3.5562900156249997,3.98096634230341,4.7477224306963075,4.740646265218687,3.8481045104099563,53.54330708661418
chronos,1H,NVDA,25,5.015609804687499,5.975044807912981,5.626144454083244,5.852700941289514,3.330850715756846,41.732283464566926
chronos,1H,NVDA,26,1.9107041406249996,2.3284536561785285,2.1479591878618316,2.1188371544550186,1.8825615225261556,51.96850393700787
chronos,1H,NVDA,27,4.7756936328125,5.663655798867801,5.30463164817346,5.114291391763702,3.371000325716562,47.24409448818898
chronos,1H,NVDA,28,1.7436673203125,2.088887918969903,2.0054710630319583,1.9866041365728209,1.884812024877822,52.75590551181102
chronos,1H,NVDA,29,3.8654955156249997,4.776328653296318,4.80856771069201,4.63410599306571,2.813282567102682,54.330708661417326
chronos,1H,NVDA,3,0.5206477343749998,0.6255445784119821,1.2457789837858593,1.2483638498713319,0.6124980599724812,54.330708661417326
chronos,1H,NVDA,30,4.1220813984374995,4.786032407008932,4.70344220046708,4.854424621187846,2.559445823191795,44.881889763779526
chronos,1H,NVDA,31,2.4016643046874995,2.666285939058512,2.6439420335153856,2.6206821991450893,2.2281952199967843,50.39370078740157
chronos,1H,NVDA,32,5.4468666093749984,7.699597456930498,5.500782261515721,5.527571008365781,7.3720328267781445,46.45669291338583
chronos,1H,NVDA,33,3.941555726562501,5.219436548634177,3.351079759722851,3.405079053026521,5.024272949333794,51.96850393700787
chronos,1H,NVDA,34,2.821260164062501,3.495227652380861,2.170959232301263,2.202406461363514,2.7699505709380423,51.181102362204726
chronos,1H,NVDA,35,15.957711718749998,17.006844620913153,12.86102222080314,11.979678849413776,6.222699082185353,48.031496062992126
chronos,1H,NVDA,36,6.566221531249999,8.127947007409903,5.02005475760636,5.213544182748471,5.4832456698309056,49.60629921259843
chronos,1H,NVDA,37,8.65618453125,10.010937507361792,7.138343117213639,6.8114592718455045,5.328827669149503,53.54330708661418
chronos,1H,NVDA,38,10.6528242890625,11.638504907783133,9.564593393829766,9.03952218031211,4.693297683799538,49.60629921259843
chronos,1H,NVDA,39,3.869219796875,4.964843060552954,3.6874521653285903,3.685726618823698,4.962304638520189,55.118110236220474
chronos,1H,NVDA,4,2.1123214296874995,2.6483310501314086,4.589963741033768,4.7534238166390725,1.9496997807228493,45.66929133858268
chronos,1H,NVDA,40,6.8813286484375,7.827974442188062,5.443369569978547,5.640039100189313,3.7525113616873793,43.30708661417323
chronos,1H,NVDA,41,7.9179791328125,10.898833694795442,6.988327314818226,6.552966123703604,9.126265637824678,48.031496062992126
chronos,1H,NVDA,42,4.050533632812499,4.652880591825733,3.599943918229713,3.6283192671235933,4.5939529537206845,55.90551181102362
chronos,1H,NVDA,43,1.8670491796874997,2.907248843827422,1.5591865780388285,1.5799210528281573,2.8009188137269727,56.69291338582677
chronos,1H,NVDA,44,10.173785234375,11.177777966106133,8.438011968452455,8.02765066557877,4.839854567838675,50.39370078740157
chronos,1H,NVDA,45,6.370034437500002,6.812246363025979,4.734888741628426,4.8656787830032115,2.4144071271483427,44.881889763779526
chronos,1H,NVDA,46,1.7145448437500004,2.026503433208602,1.2158973819727037,1.2132932218555759,1.994589567769044,49.60629921259843
chronos,1H,NVDA,47,3.5507770312500004,4.206367900820509,2.585700511621675,2.540347539849322,2.704699094150552,48.818897637795274
chronos,1H,NVDA,48,2.673467187499999,3.7421862379807886,1.872260657018697,1.839448847142385,2.9916454346719887,51.96850393700787
chronos,1H,NVDA,49,7.652579843749999,9.328789827461042,5.555685711869586,5.343241480905743,6.804796995767021,48.031496062992126
chronos,1H,NVDA,5,2.9437099453124995,3.1487733586723854,6.462557931444146,6.2313772770982165,1.1177412143037653,55.118110236220474
chronos,1H,NVDA,50,3.8138003906250013,5.0275632503162475,2.6732859766491126,2.733201743615353,3.9199628820535133,49.60629921259843
chronos,1H,NVDA,51,5.670205859375001,6.59589310260103,4.298780209784052,4.176829025998315,3.7278707492868848,52.75590551181102
chronos,1H,NVDA,52,4.209272421874999,5.636293278538167,2.9253704375869236,2.9706093692798223,5.569397996224524,42.51968503937008
chronos,1H,NVDA,53,5.583281484375001,6.163382970946548,4.143508310911971,4.0402525118217385,2.6104132839052894,52.75590551181102
chronos,1H,NVDA,54,10.932953515624998,12.472272579951126,8.6354612500859,8.21017345268557,10.266622934614842,54.330708661417326
chronos,1H,NVDA,55,4.206418953124999,5.142511568417047,3.465019240915126,3.375612363088442,3.2351326377770917,55.90551181102362
chronos,1H,NVDA,56,3.2145878125000005,4.148606723060201,2.3869753010681594,2.3621254725402125,4.147397772514247,48.031496062992126
chronos,1H,NVDA,57,11.673055625000002,13.767997761961261,10.097687588930116,9.42720616828524,7.97320289849624,48.818897637795274
chronos,1H,NVDA,58,9.4288624609375,11.786101097602641,8.015168562002007,8.518910909428463,8.823732218936641,54.330708661417326
chronos,1H,NVDA,59,3.095118109375001,3.9219799903854473,2.708701594315964,2.6692404061460038,3.7973528267812537,49.60629921259843
chronos,1H,NVDA,6,2.5095969062499996,3.0787244893596584,5.606527582626727,5.3799659383017255,1.789971837687629,48.031496062992126
chronos,1H,NVDA,60,6.53826746875,8.549579340353816,6.728713420647686,6.351964583508757,5.871529024521098,48.818897637795274
chronos,1H,NVDA,7,3.4293984140625,3.5906614272670927,8.028359985054857,7.68708528167861,1.0639906028200476,48.031496062992126
chronos,1H,NVDA,8,3.5037209843750006,3.857191268996583,7.344830753108162,7.680135176297369,1.6130293702452387,45.66929133858268
chronos,1H,NVDA,9,2.1636095312500006,2.6954111491584207,4.669215082437014,4.507805110023367,1.9621064528206105,47.24409448818898
chronos,1H,QBTS,1,0.16682915703125,0.2054918438133812,7.7369659235565225,7.8395673578990595,0.201411785938858,48.031496062992126
chronos,1H,QBTS,10,0.05026311390625002,0.0602169431242944,4.8833854276165765,5.051619414542727,0.03766570538027223,47.24409448818898
chronos,1H,QBTS,11,0.05188529257812499,0.0619535922626885,5.499129104360458,5.289625837647785,0.03394128840949833,45.66929133858268
chronos,1H,QBTS,12,0.05553380859375,0.06745048738802543,5.6606411595447454,5.74052654082701,0.06591084230050391,54.330708661417326
chronos,1H,QBTS,13,0.256136588203125,0.30553827566427,30.421354617712872,24.866469925870973,0.16834194144275635,42.51968503937008
chronos,1H,QBTS,14,0.063656127265625,0.07911113120983286,8.782366849681106,8.76001006096751,0.07872470810354984,53.54330708661418
chronos,1H,QBTS,15,0.21991806734375,0.24353780793049082,28.876140820284235,24.423582269127508,0.10462651455237565,50.39370078740157
chronos,1H,QBTS,16,0.041757590078125004,0.0504775629134632,4.950514432928753,4.856560442638591,0.048664881847598915,47.24409448818898
chronos,1H,QBTS,17,0.05500394796875001,0.06500868652768904,6.025484050033826,5.963781123331705,0.06476882047827778,51.96850393700787
chronos,1H,QBTS,18,0.04499096757812501,0.05490718905186377,4.680813367662035,4.535910785275721,0.044722021486496566,53.54330708661418
chronos,1H,QBTS,19,0.10770740703125001,0.11653608876767096,11.727564578878734,10.955524168658068,0.044494656486718964,40.94488188976378
chronos,1H,QBTS,2,0.6706733890625001,0.7463870562792967,39.086052323154036,31.403036435738706,0.32755280945932125,42.51968503937008
chronos,1H,QBTS,20,0.032214947265625,0.04620908996031235,4.035109968024441,3.8700671483493925,0.03557473649973309,48.031496062992126
chronos,1H,QBTS,21,0.044168904140625,0.05140129892500562,6.088435473283818,5.8574103061373295,0.03569057945529361,48.031496062992126
chronos,1H,QBTS,22,0.128365664765625,0.1373625498013109,14.341645430980629,15.592344112166106,0.04889505289082732,44.881889763779526
chronos,1H,QBTS,23,0.389850309140625,0.5181604744984671,22.91741503815208,27.992488750170825,0.3556639331445301,44.09448818897638
chronos,1H,QBTS,24,0.37565470156249997,0.391908776533478,19.988580700101625,18.01271141747712,0.11169616966555618,45.66929133858268
chronos,1H,QBTS,25,0.43530464999999996,0.4767902352436794,27.156745924603914,23.14449223996012,0.19452195277680262,53.54330708661418
chronos,1H,QBTS,26,0.10361029296875005,0.12848553590961947,4.867352143054651,4.867831206478359,0.12848054625386543,47.24409448818898
chronos,1H,QBTS,27,0.06432671328124999,0.07423302836204326,3.2042429513126955,3.2508042884064072,0.06577944265207808,46.45669291338583
chronos,1H,QBTS,28,0.13794858828124998,0.1796180544765673,8.017855353322577,7.4947877681937465,0.13159317794166678,37.00787401574803
chronos,1H,QBTS,29,0.10718607578125,0.12330134567596379,6.486712281361825,6.770450484999492,0.06637728018459714,51.96850393700787
chronos,1H,QBTS,3,0.16382949140625003,0.1848375858826479,7.665540461547421,8.043060035118147,0.09589804810578537,50.39370078740157
chronos,1H,QBTS,30,0.16190058046874994,0.17368693828816797,11.37355995185998,12.170225991078043,0.0638050834040443,42.51968503937008
chronos,1H,QBTS,31,0.08250913359374998,0.09284198457842857,6.161219184264388,5.929935351908938,0.049927237506822396,40.94488188976378
chronos,1H,QBTS,32,0.12584530703125002,0.14187274768410615,10.21509116804749,9.582399781096223,0.06819852393586906,44.09448818897638
chronos,1H,QBTS,33,0.19624357109375,0.2128552391613578,15.192432716872762,13.949009019826871,0.11158859641159793,45.66929133858268
chronos,1H,QBTS,34,0.07201068828125004,0.08444705448071677,6.208206758943987,5.952329175221888,0.04675143931399126,41.732283464566926
chronos,1H,QBTS,35,0.09079315078125003,0.10466303264756341,8.186577078716892,7.755196578903884,0.05387434427012028,36.22047244094488
chronos,1H,QBTS,36,0.04548447421874997,0.06763250873661769,3.768357893043665,3.9114657045040078,0.058042009025460986,51.181102362204726
chronos,1H,QBTS,37,0.10221725468750001,0.11850258875999359,9.194100910381891,8.795066423806785,0.10737881429262329,47.24409448818898
chronos,1H,QBTS,38,0.10270676171874998,0.10996126176380075,10.355222535224822,9.770408805448106,0.03958086045139467,39.37007874015748
chronos,1H,QBTS,39,0.110047213046875,0.12079259341749428,13.040569008528632,12.077208372776962,0.05157481890614834,51.181102362204726
chronos,1H,QBTS,4,0.34545938203125,0.4800697685965969,13.348750306851226,15.136746008925408,0.34236941915210645,46.45669291338583
